EmployeeID,StoreID,EmployeeName,Gender,Department,Designation,Salary,JoiningDate,EmploymentType,Shift,Email,PhoneNumber,IsActive
EMP000188,ST0040,Widisha Yogi,Female,Inventory,Supervisor,64936,2014-07-02,Part-Time,Evening,emp000188@retailsphere.com,9381180871,Yes
EMP000189,ST0010,Kabir Sunder,Male,Billing,Associate,25626,2023-03-04,Full-Time,Night,emp000189@retailsphere.com,9742734076,Yes
EMP000190,ST0113,Sanaya Krish,Female,Security,Supervisor,48709,2013-05-10,Full-Time,Morning,emp000190@retailsphere.com,9575232461,Yes
EMP000191,ST0145,Bhavini Kanda,Female,Inventory,Manager,138002,2021-01-10,Full-Time,Morning,emp000191@retailsphere.com,9799383172,Yes
EMP000192,ST0064,Ekta Chakraborty,Female,Sales,Associate,27512,2022-06-03,Full-Time,Evening,emp000192@retailsphere.com,9644295669,Yes
EMP000193,ST0152,Ekalinga Sunder,Male,Inventory,Associate,25723,2024-03-05,Full-Time,Morning,emp000193@retailsphere.com,9400914903,Yes
EMP000194,ST0084,Januja Mahal,Female,Sales,Associate,28404,2014-11-27,Full-Time,Morning,emp000194@retailsphere.com,9563216298,Yes
EMP000195,ST0200,Gunbir D’Alia,Male,Sales,Manager,101339,2016-01-15,Full-Time,Evening,emp000195@retailsphere.com,9429838521,Yes
EMP000196,ST0130,Chatura Nadkarni,Male,HR,Associate,26475,2017-06-21,Full-Time,Morning,emp000196@retailsphere.com,9916271203,Yes
EMP000197,ST0023,Tamanna Ramesh,Female,Inventory,Associate,28882,2023-05-28,Full-Time,Morning,emp000197@retailsphere.com,9773303171,Yes
EMP000198,ST0084,Gunbir Yohannan,Male,Security,Associate,31827,2020-11-27,Part-Time,Morning,emp000198@retailsphere.com,9728927831,Yes
EMP000199,ST0149,Girindra Oza,Male,HR,Associate,29307,2021-12-24,Full-Time,Morning,emp000199@retailsphere.com,9830531561,Yes
EMP000200,ST0079,Finn Sachdeva,Male,Sales,Associate,22678,2023-01-07,Full-Time,Evening,emp000200@retailsphere.com,9986987868,Yes
EMP000201,ST0022,Balvan Saini,Male,Inventory,Manager,123602,2021-03-02,Full-Time,Evening,emp000201@retailsphere.com,9839126023,Yes
EMP000202,ST0109,Avni Dubey,Female,Sales,Supervisor,58538,2018-12-11,Full-Time,Morning,emp000202@retailsphere.com,9215014932,Yes
EMP000203,ST0008,Nirja Behl,Female,Security,Senior Associate,40512,2012-06-27,Full-Time,Evening,emp000203@retailsphere.com,9518923231,Yes
EMP000204,ST0080,Ikshita Nagar,Female,Sales,Assistant Manager,71343,2021-06-18,Full-Time,Evening,emp000204@retailsphere.com,9491269051,Yes
EMP000205,ST0175,Devansh Chahal,Male,Billing,Associate,30565,2019-04-03,Full-Time,Morning,emp000205@retailsphere.com,9124745139,Yes
EMP000206,ST0058,Ishanvi More,Female,Inventory,Associate,29412,2019-04-04,Full-Time,Morning,emp000206@retailsphere.com,9203411130,Yes
EMP000207,ST0091,Yachana Gupta,Female,Billing,Associate,27245,2020-12-07,Full-Time,Night,emp000207@retailsphere.com,9148168491,Yes
EMP000208,ST0101,Lakshit Kibe,Male,Inventory,Associate,25377,2012-10-29,Full-Time,Night,emp000208@retailsphere.com,9398327861,Yes
EMP000209,ST0159,Laban Ratti,Male,Security,Associate,26900,2013-12-25,Full-Time,Morning,emp000209@retailsphere.com,9266393406,Yes
EMP000210,ST0083,Pallavi Natarajan,Female,HR,Supervisor,51371,2023-08-17,Full-Time,Night,emp000210@retailsphere.com,9311478782,Yes
EMP000211,ST0131,Andrew Saha,Male,Sales,Associate,23704,2017-01-22,Full-Time,Morning,emp000211@retailsphere.com,9869666460,Yes
EMP000212,ST0003,Gabriel Thaker,Male,Sales,Associate,24515,2023-05-26,Contract,Morning,emp000212@retailsphere.com,9932624555,Yes
EMP000213,ST0129,Christopher Wadhwa,Male,Inventory,Manager,136491,2026-06-07,Full-Time,Evening,emp000213@retailsphere.com,9620949039,Yes
EMP000214,ST0011,Reyansh Loyal,Male,Sales,Associate,22286,2019-08-07,Full-Time,Evening,emp000214@retailsphere.com,9362775415,Yes
EMP000215,ST0048,Mitali Sen,Female,Billing,Associate,25134,2017-02-06,Full-Time,Morning,emp000215@retailsphere.com,9878156923,Yes
EMP000216,ST0047,Damini Kale,Female,Sales,Associate,31611,2018-09-29,Full-Time,Evening,emp000216@retailsphere.com,9298874401,Yes
EMP000217,ST0160,Aachal Shukla,Female,Sales,Associate,29102,2021-07-21,Full-Time,Evening,emp000217@retailsphere.com,9760948001,Yes
EMP000218,ST0059,Jalsa Mittal,Female,Security,Associate,30038,2024-07-06,Full-Time,Evening,emp000218@retailsphere.com,9983058685,Yes
EMP000219,ST0149,Hemani Chandra,Female,Inventory,Associate,25375,2017-10-22,Full-Time,Evening,emp000219@retailsphere.com,9840994311,Yes
EMP000220,ST0200,Yashvi Dani,Female,Security,Associate,25096,2023-08-30,Full-Time,Evening,emp000220@retailsphere.com,9855930490,Yes
EMP000221,ST0112,Avni Gulati,Female,Billing,Associate,30035,2017-08-22,Full-Time,Evening,emp000221@retailsphere.com,9179635918,Yes
EMP000222,ST0083,Nidra Vaidya,Female,Inventory,Associate,31717,2017-10-27,Full-Time,Evening,emp000222@retailsphere.com,9376669412,Yes
EMP000223,ST0002,Mugdha Nadkarni,Female,Sales,Assistant Manager,70581,2025-02-23,Full-Time,Morning,emp000223@retailsphere.com,9435171640,Yes
EMP000224,ST0092,Dominic Patla,Male,Sales,Associate,23700,2013-01-30,Full-Time,Morning,emp000224@retailsphere.com,9399915579,Yes
EMP000225,ST0150,Anirudh Misra,Male,Billing,Associate,30748,2011-10-01,Full-Time,Evening,emp000225@retailsphere.com,9458840811,Yes
EMP000226,ST0128,Oliver Chatterjee,Male,Sales,Senior Associate,40122,2024-01-04,Full-Time,Night,emp000226@retailsphere.com,9483622432,Yes
EMP000227,ST0032,Bhanumati Tara,Female,Customer Support,Supervisor,55776,2020-10-24,Full-Time,Evening,emp000227@retailsphere.com,9352373044,Yes
EMP000228,ST0050,Bhanumati Taneja,Female,Inventory,Assistant Manager,73636,2022-09-09,Contract,Night,emp000228@retailsphere.com,9434367400,Yes
EMP000229,ST0160,Ishaan Kadakia,Male,Sales,Associate,24688,2012-08-10,Full-Time,Night,emp000229@retailsphere.com,9714808839,Yes
EMP000230,ST0008,Karan Bhandari,Male,Billing,Associate,25279,2012-08-11,Full-Time,Morning,emp000230@retailsphere.com,9233011727,Yes
EMP000231,ST0026,Watika Joshi,Female,Security,Associate,29230,2020-06-10,Full-Time,Evening,emp000231@retailsphere.com,9508364286,Yes
EMP000232,ST0143,Ati Sha,Female,HR,Supervisor,57166,2012-03-15,Full-Time,Morning,emp000232@retailsphere.com,9431570203,Yes
EMP000233,ST0033,Amruta Bose,Female,Customer Support,Supervisor,64904,2020-11-10,Full-Time,Evening,emp000233@retailsphere.com,9832128942,Yes
EMP000234,ST0195,Prisha Hans,Female,Sales,Supervisor,59711,2013-11-12,Full-Time,Morning,emp000234@retailsphere.com,9889978410,Yes
EMP000235,ST0115,Pallavi Kala,Female,Billing,Senior Associate,40958,2017-08-31,Full-Time,Evening,emp000235@retailsphere.com,9913604720,Yes
EMP000236,ST0187,Arunima Karnik,Female,Sales,Senior Associate,32582,2019-06-01,Contract,Morning,emp000236@retailsphere.com,9753592464,Yes
EMP000237,ST0097,Chandani Bahl,Female,Billing,Senior Associate,35463,2015-04-23,Full-Time,Morning,emp000237@retailsphere.com,9554512213,Yes
EMP000238,ST0063,Shivani Krishna,Female,Billing,Supervisor,52113,2017-10-27,Full-Time,Night,emp000238@retailsphere.com,9607590626,Yes
EMP000239,ST0109,Vaishnavi Goel,Female,Sales,Associate,26410,2025-02-21,Full-Time,Morning,emp000239@retailsphere.com,9293414382,Yes
EMP000240,ST0004,Hemangini Grover,Female,Billing,Senior Associate,36059,2012-10-13,Full-Time,Evening,emp000240@retailsphere.com,9600098711,Yes
EMP000241,ST0095,Udyati Saran,Female,Customer Support,Associate,27684,2019-06-19,Part-Time,Morning,emp000241@retailsphere.com,9423487062,Yes
EMP000242,ST0026,Advaith Sangha,Male,Billing,Supervisor,50439,2011-12-24,Full-Time,Evening,emp000242@retailsphere.com,9731982633,Yes
EMP000243,ST0031,Keya Panchal,Female,Customer Support,Associate,22557,2020-08-06,Full-Time,Evening,emp000243@retailsphere.com,9913769321,Yes
EMP000244,ST0032,Ekani Issac,Female,Security,Associate,30484,2025-10-15,Full-Time,Evening,emp000244@retailsphere.com,9159305219,Yes
EMP000245,ST0025,Vasudha Mammen,Female,Billing,Associate,25234,2023-02-18,Full-Time,Morning,emp000245@retailsphere.com,9393684214,Yes
EMP000246,ST0038,Kabir Chatterjee,Male,Billing,Senior Associate,38223,2017-05-06,Full-Time,Evening,emp000246@retailsphere.com,9683609153,Yes
EMP000247,ST0020,Watika Salvi,Female,Inventory,Associate,24506,2014-07-29,Full-Time,Morning,emp000247@retailsphere.com,9591966951,Yes
EMP000248,ST0168,Ojas Kumar,Male,Sales,Associate,30629,2019-11-05,Part-Time,Evening,emp000248@retailsphere.com,9698870748,Yes
EMP000249,ST0177,Gavin Parikh,Male,Sales,Associate,30564,2020-12-26,Full-Time,Morning,emp000249@retailsphere.com,9731204038,Yes
EMP000250,ST0076,Yug Shan,Male,Inventory,Associate,27384,2022-02-21,Full-Time,Morning,emp000250@retailsphere.com,9525175947,Yes
EMP000251,ST0066,Chandran Kala,Male,Customer Support,Associate,27647,2024-06-24,Contract,Morning,emp000251@retailsphere.com,9816767570,Yes
EMP000252,ST0076,Eta Shenoy,Female,Customer Support,Assistant Manager,81652,2013-03-17,Full-Time,Evening,emp000252@retailsphere.com,9700269862,Yes
EMP000253,ST0142,Yuvraj Dixit,Male,Sales,Associate,27536,2023-11-24,Full-Time,Night,emp000253@retailsphere.com,9994986813,Yes
EMP000254,ST0177,Gaurav Wadhwa,Male,Billing,Associate,24003,2016-06-08,Full-Time,Evening,emp000254@retailsphere.com,9560028046,Yes
EMP000255,ST0044,Ojasvi Bajwa,Female,Inventory,Associate,24239,2012-01-05,Full-Time,Evening,emp000255@retailsphere.com,9111434409,Yes
EMP000256,ST0013,Zehaan Nath,Male,Sales,Associate,30875,2026-04-22,Full-Time,Morning,emp000256@retailsphere.com,9449761583,Yes
EMP000257,ST0067,Faras Bhat,Male,Inventory,Associate,28799,2021-08-27,Full-Time,Morning,emp000257@retailsphere.com,9480604540,Yes
EMP000258,ST0143,Nakul Gour,Male,Security,Associate,30790,2012-03-15,Full-Time,Morning,emp000258@retailsphere.com,9546904855,Yes
EMP000259,ST0085,Jeet Dey,Male,Security,Senior Associate,32896,2012-08-01,Full-Time,Evening,emp000259@retailsphere.com,9513365690,Yes
EMP000260,ST0060,Eshana Kumar,Female,Inventory,Associate,22074,2016-11-14,Full-Time,Morning,emp000260@retailsphere.com,9874771760,Yes
EMP000261,ST0087,Nitesh Bala,Male,Customer Support,Associate,22494,2024-09-27,Full-Time,Morning,emp000261@retailsphere.com,9914239724,Yes
EMP000262,ST0147,Qabil Barad,Male,Inventory,Associate,30202,2017-11-18,Full-Time,Night,emp000262@retailsphere.com,9548964960,Yes
EMP000263,ST0143,Netra Apte,Female,Sales,Senior Associate,39619,2015-03-31,Full-Time,Evening,emp000263@retailsphere.com,9608801290,Yes
EMP000264,ST0116,Onkar Datta,Male,Customer Support,Assistant Manager,65888,2017-10-09,Full-Time,Night,emp000264@retailsphere.com,9455797536,Yes
EMP000265,ST0010,Kamala Bakshi,Female,Security,Associate,25788,2014-08-03,Full-Time,Morning,emp000265@retailsphere.com,9158536828,Yes
EMP000266,ST0010,Dipta Kota,Female,Sales,Senior Associate,44401,2013-07-19,Full-Time,Evening,emp000266@retailsphere.com,9921904457,Yes
EMP000267,ST0099,Jagat Shere,Male,Sales,Associate,25248,2016-06-28,Full-Time,Morning,emp000267@retailsphere.com,9832178938,Yes
EMP000268,ST0173,Ekalinga Khatri,Male,Billing,Associate,22386,2016-01-22,Full-Time,Evening,emp000268@retailsphere.com,9137013641,Yes
EMP000269,ST0120,Isaac Mani,Male,Inventory,Associate,29726,2021-05-19,Full-Time,Morning,emp000269@retailsphere.com,9968818630,Yes
EMP000270,ST0162,Nitara Morar,Female,Sales,Senior Associate,44120,2019-09-30,Full-Time,Evening,emp000270@retailsphere.com,9466073106,Yes
EMP000271,ST0167,Sanaya Dass,Female,Sales,Supervisor,54282,2025-05-09,Full-Time,Morning,emp000271@retailsphere.com,9289466855,Yes
EMP000272,ST0066,Harsh Nair,Male,Sales,Associate,23600,2020-03-09,Full-Time,Evening,emp000272@retailsphere.com,9978821647,Yes
EMP000273,ST0086,Arin Manda,Male,Sales,Assistant Manager,75509,2020-12-29,Full-Time,Morning,emp000273@retailsphere.com,9956462543,Yes
EMP000274,ST0049,Isaiah Behl,Male,Customer Support,Senior Associate,40198,2023-01-22,Part-Time,Morning,emp000274@retailsphere.com,9299820892,Yes
EMP000275,ST0159,Girik Comar,Male,Billing,Associate,22201,2016-01-10,Full-Time,Morning,emp000275@retailsphere.com,9993382401,Yes
EMP000276,ST0033,Tanish Narasimhan,Male,Billing,Senior Associate,38891,2016-01-04,Part-Time,Morning,emp000276@retailsphere.com,9639593833,Yes
EMP000277,ST0141,Tristan Badami,Male,Sales,Associate,25929,2026-01-27,Full-Time,Morning,emp000277@retailsphere.com,9892635521,Yes
EMP000278,ST0125,Darsh Minhas,Male,Inventory,Supervisor,51984,2020-12-17,Full-Time,Morning,emp000278@retailsphere.com,9368573926,Yes
EMP000279,ST0154,Ati Cheema,Female,HR,Associate,23197,2021-07-09,Contract,Evening,emp000279@retailsphere.com,9329678626,Yes
EMP000280,ST0038,Ucchal Bhalla,Female,Security,Associate,24343,2017-12-21,Full-Time,Evening,emp000280@retailsphere.com,9589336094,Yes
EMP000281,ST0128,Bhavya Tripathi,Female,Sales,Associate,26527,2017-12-13,Full-Time,Morning,emp000281@retailsphere.com,9339712083,Yes
EMP000282,ST0134,Advika Dugar,Female,HR,Manager,137527,2023-07-17,Full-Time,Morning,emp000282@retailsphere.com,9147300278,Yes
EMP000283,ST0181,Ladli Barman,Female,Sales,Manager,115080,2013-01-04,Full-Time,Evening,emp000283@retailsphere.com,9372988201,Yes
EMP000284,ST0182,Yatin Saxena,Male,HR,Associate,31634,2013-07-18,Full-Time,Night,emp000284@retailsphere.com,9529584856,Yes
EMP000285,ST0114,Chaitanya Gupta,Male,Inventory,Senior Associate,40373,2020-04-20,Part-Time,Evening,emp000285@retailsphere.com,9933300304,Yes
EMP000286,ST0160,Gopal Salvi,Male,Sales,Associate,23500,2016-05-17,Full-Time,Morning,emp000286@retailsphere.com,9400045268,Yes
EMP000287,ST0159,Maanav Om,Male,Sales,Associate,27053,2016-07-22,Full-Time,Morning,emp000287@retailsphere.com,9415310173,Yes
EMP000288,ST0054,Guneet Din,Male,Sales,Associate,28996,2012-06-20,Full-Time,Morning,emp000288@retailsphere.com,9108798540,Yes
EMP000289,ST0136,Dipta Balasubramanian,Female,Customer Support,Senior Associate,33516,2026-01-27,Full-Time,Evening,emp000289@retailsphere.com,9993097597,Yes
EMP000290,ST0091,Nachiket Sengupta,Male,Customer Support,Associate,30551,2023-06-20,Full-Time,Night,emp000290@retailsphere.com,9508248549,Yes
EMP000291,ST0129,Lekha Murthy,Female,Sales,Associate,30170,2017-07-25,Contract,Morning,emp000291@retailsphere.com,9662637250,Yes
EMP000292,ST0135,Vincent Khalsa,Male,Billing,Associate,29612,2021-11-21,Full-Time,Morning,emp000292@retailsphere.com,9129322032,Yes
EMP000293,ST0184,Urmi Muni,Female,Inventory,Associate,31074,2026-05-28,Full-Time,Morning,emp000293@retailsphere.com,9585712896,Yes
EMP000294,ST0103,Laban Barad,Male,Customer Support,Associate,29606,2012-04-14,Full-Time,Evening,emp000294@retailsphere.com,9311458064,Yes
EMP000295,ST0185,Girindra Singhal,Male,Security,Associate,25803,2012-12-19,Full-Time,Morning,emp000295@retailsphere.com,9782981886,Yes
EMP000296,ST0045,Madhavi Balakrishnan,Female,Inventory,Associate,24288,2015-03-25,Contract,Evening,emp000296@retailsphere.com,9880939898,Yes
EMP000297,ST0166,Tristan Viswanathan,Male,Sales,Supervisor,49300,2025-03-30,Full-Time,Morning,emp000297@retailsphere.com,9319919819,Yes
EMP000298,ST0034,Tanay Nigam,Male,Customer Support,Associate,23231,2015-04-25,Full-Time,Morning,emp000298@retailsphere.com,9572706727,Yes
EMP000299,ST0168,Dhriti Dugal,Female,Sales,Assistant Manager,77399,2014-10-14,Full-Time,Night,emp000299@retailsphere.com,9222140490,Yes
EMP000300,ST0182,Jonathan Vig,Male,Sales,Senior Associate,36289,2026-03-13,Full-Time,Morning,emp000300@retailsphere.com,9150882785,Yes
EMP000301,ST0105,Raagini Sodhi,Female,Sales,Associate,30047,2013-07-05,Full-Time,Morning,emp000301@retailsphere.com,9550221507,Yes
EMP000302,ST0011,Ekanta Majumdar,Female,Sales,Associate,25051,2012-11-17,Full-Time,Night,emp000302@retailsphere.com,9265518070,Yes
EMP000303,ST0148,Vasana Thaman,Female,Billing,Associate,27999,2026-07-25,Part-Time,Evening,emp000303@retailsphere.com,9486247290,Yes
EMP000304,ST0045,Charan Choudhury,Male,Security,Senior Associate,40125,2012-09-17,Full-Time,Night,emp000304@retailsphere.com,9695010549,Yes
EMP000305,ST0014,Jeevika Brar,Female,Sales,Supervisor,58957,2018-05-14,Full-Time,Morning,emp000305@retailsphere.com,9286358989,Yes
EMP000306,ST0107,Aadhya Zachariah,Female,Sales,Associate,29464,2011-09-20,Full-Time,Morning,emp000306@retailsphere.com,9901633813,Yes
EMP000307,ST0111,Azaan Ben,Male,Sales,Assistant Manager,76309,2012-12-10,Full-Time,Morning,emp000307@retailsphere.com,9729414197,Yes
EMP000308,ST0078,Bishakha Vig,Female,HR,Associate,29943,2018-02-09,Full-Time,Evening,emp000308@retailsphere.com,9593432800,Yes
EMP000309,ST0112,Jai Khatri,Male,Billing,Associate,26273,2022-06-15,Full-Time,Evening,emp000309@retailsphere.com,9624140983,Yes
EMP000310,ST0054,Rajeshri Nazareth,Female,Inventory,Associate,27584,2015-03-02,Full-Time,Morning,emp000310@retailsphere.com,9414141830,Yes
EMP000311,ST0083,Peter Bose,Male,Billing,Senior Associate,33923,2021-02-26,Part-Time,Evening,emp000311@retailsphere.com,9202189349,Yes
EMP000312,ST0155,Veda Kadakia,Female,Sales,Associate,29680,2018-05-23,Full-Time,Morning,emp000312@retailsphere.com,9545979746,Yes
EMP000313,ST0086,Faqid Aggarwal,Male,Sales,Supervisor,57068,2015-06-12,Full-Time,Morning,emp000313@retailsphere.com,9941575851,Yes
EMP000314,ST0041,Daniel Grover,Male,Billing,Associate,26896,2023-02-16,Full-Time,Morning,emp000314@retailsphere.com,9912334179,Yes
EMP000315,ST0016,Girik Barad,Male,Billing,Senior Associate,34614,2016-10-11,Full-Time,Night,emp000315@retailsphere.com,9281362493,Yes
EMP000316,ST0056,Jagdish Mangat,Male,Sales,Supervisor,64218,2015-09-29,Part-Time,Morning,emp000316@retailsphere.com,9926147592,Yes
EMP000317,ST0167,Leela Kade,Female,Sales,Associate,30802,2019-08-06,Full-Time,Evening,emp000317@retailsphere.com,9695674926,Yes
EMP000318,ST0159,Abeer Sehgal,Male,Sales,Manager,102202,2024-08-14,Full-Time,Evening,emp000318@retailsphere.com,9671494323,Yes
EMP000319,ST0188,Dominic Aggarwal,Male,Sales,Supervisor,50212,2016-03-21,Full-Time,Evening,emp000319@retailsphere.com,9865814559,Yes
EMP000320,ST0193,Charvi Mutti,Female,Inventory,Associate,24504,2024-03-14,Part-Time,Morning,emp000320@retailsphere.com,9252939144,Yes
EMP000321,ST0117,Max Kota,Male,Customer Support,Associate,26893,2023-03-13,Full-Time,Morning,emp000321@retailsphere.com,9919009380,Yes
EMP000322,ST0148,Kiaan Roy,Male,Billing,Associate,30311,2012-10-23,Full-Time,Evening,emp000322@retailsphere.com,9174247218,Yes
EMP000323,ST0161,Jason Bhasin,Male,Billing,Associate,23542,2025-10-29,Full-Time,Morning,emp000323@retailsphere.com,9279491556,Yes
EMP000324,ST0084,Ganga Munshi,Female,Billing,Manager,94974,2018-11-13,Full-Time,Evening,emp000324@retailsphere.com,9855776901,Yes
EMP000325,ST0143,Chakradev Rai,Male,Sales,Senior Associate,41458,2012-04-22,Full-Time,Morning,emp000325@retailsphere.com,9419723846,Yes
EMP000326,ST0155,Samuel Sanghvi,Male,Billing,Senior Associate,39805,2014-11-23,Full-Time,Night,emp000326@retailsphere.com,9287506049,Yes
EMP000327,ST0015,Vasana Bhatt,Female,Sales,Supervisor,48634,2017-05-03,Full-Time,Evening,emp000327@retailsphere.com,9708240279,Yes
EMP000328,ST0044,Wyatt Gola,Male,Billing,Senior Associate,34771,2014-07-03,Full-Time,Evening,emp000328@retailsphere.com,9563501389,Yes
EMP000329,ST0011,Girish Kothari,Male,Inventory,Associate,30492,2023-02-16,Full-Time,Evening,emp000329@retailsphere.com,9522202022,Yes
EMP000330,ST0130,Tanvi Rastogi,Female,Sales,Supervisor,64372,2022-06-26,Full-Time,Evening,emp000330@retailsphere.com,9464025687,Yes
EMP000331,ST0154,Tristan Desai,Male,Billing,Associate,27210,2018-03-16,Full-Time,Morning,emp000331@retailsphere.com,9525976322,Yes
EMP000332,ST0122,Tamanna Goda,Female,Inventory,Supervisor,45783,2015-07-03,Full-Time,Evening,emp000332@retailsphere.com,9256417001,Yes
EMP000333,ST0020,Yug Jani,Male,Billing,Associate,25475,2019-04-23,Full-Time,Morning,emp000333@retailsphere.com,9840582271,Yes
EMP000334,ST0003,Jacob Sane,Male,Sales,Senior Associate,39203,2024-10-27,Full-Time,Night,emp000334@retailsphere.com,9955900851,Yes
EMP000335,ST0045,Xavier Mittal,Male,Sales,Associate,31645,2020-03-09,Full-Time,Morning,emp000335@retailsphere.com,9835135540,No
EMP000336,ST0078,Azad Sankar,Male,Inventory,Associate,25203,2015-02-12,Part-Time,Evening,emp000336@retailsphere.com,9753310895,Yes
EMP000337,ST0041,Januja Sani,Female,Sales,Supervisor,52104,2014-07-21,Full-Time,Evening,emp000337@retailsphere.com,9869878471,Yes
EMP000338,ST0144,Gautam Kade,Male,Sales,Associate,31220,2016-08-29,Full-Time,Morning,emp000338@retailsphere.com,9824980823,Yes
